circuit_id,width,depth,n_rx,n_ry,n_rz,n_cx,state_hamming_weight,f_state_prob_p25,f_state_prob_p50,f_state_prob_p75,fr_state_error_p25,fr_state_error_p50,fr_state_error_p75,fr_program_error_p25,fr_program_error_p50,fr_program_error_p75,state_bitstring,true_probability
41,4,3,1,3,0,2,2,0.005,0.0075,0.0075,0.0,0.0,0.0,0.11499999999999999,0.12749999999999995,0.13249999999999995,0110,0.009971974412406742
41,4,3,1,3,0,2,3,0.01,0.015,0.015,0.0,0.0,0.0,0.11499999999999999,0.12749999999999995,0.13249999999999995,0111,0.007386049112210023
41,4,3,1,3,0,2,1,0.01,0.0175,0.0175,0.0125,0.0125,0.015,0.11499999999999999,0.12749999999999995,0.13249999999999995,1000,0.007480216553740378
41,4,3,1,3,0,2,2,0.0175,0.0175,0.0225,0.0,0.0,0.0,0.11499999999999999,0.12749999999999995,0.13249999999999995,1001,0.010099110761374435
41,4,3,1,3,0,2,2,0.265,0.2725,0.275,0.0,0.0,0.0025,0.11499999999999999,0.12749999999999995,0.13249999999999995,1010,0.27694978696467165
41,4,3,1,3,0,2,3,0.32,0.3425,0.3725,0.0,0.0,0.0,0.11499999999999999,0.12749999999999995,0.13249999999999995,1011,0.37391251360185546
41,4,3,1,3,0,2,2,0.0025,0.005,0.005,0.0,0.0,0.0,0.11499999999999999,0.12749999999999995,0.13249999999999995,1100,0.001236514745702247
41,4,3,1,3,0,2,3,0.0,0.005,0.0075,0.0,0.0,0.0,0.11499999999999999,0.12749999999999995,0.13249999999999995,1101,0.000915862622788704
41,4,3,1,3,0,2,3,0.0275,0.04,0.06,0.0,0.0,0.0,0.11499999999999999,0.12749999999999995,0.13249999999999995,1110,0.045781093761205864
41,4,3,1,3,0,2,4,0.0325,0.0375,0.045,0.0,0.0,0.0,0.11499999999999999,0.12749999999999995,0.13249999999999995,1111,0.03390917314331013
42,2,3,1,0,1,1,0,0.015,0.015,0.015,0.08750000000000002,0.10750000000000004,0.10750000000000004,0.08750000000000002,0.10750000000000004,0.10750000000000004,00,0.016892125630446134
42,2,3,1,0,1,1,2,0.88,0.88,0.885,0.0,0.0,0.0025,0.08750000000000002,0.10750000000000004,0.10750000000000004,11,0.9831078743695539
43,3,4,1,2,2,2,0,0.3275,0.33,0.3375,0.09999999999999998,0.10499999999999998,0.12250000000000005,0.09999999999999998,0.10499999999999998,0.12250000000000005,000,0.36148977909079555
43,3,4,1,2,2,2,1,0.0825,0.085,0.0875,0.0125,0.02,0.0225,0.09999999999999998,0.10499999999999998,0.12250000000000005,010,0.09039129971736566
43,3,4,1,2,2,2,1,0.3725,0.3875,0.39,0.0175,0.0175,0.0175,0.09999999999999998,0.10499999999999998,0.12250000000000005,100,0.43847684054335
43,3,4,1,2,2,2,2,0.0975,0.1075,0.125,0.0,0.0,0.0,0.09999999999999998,0.10499999999999998,0.12250000000000005,110,0.10964208064848907
44,2,5,0,0,0,4,0,0.91,0.91,0.9225,0.09750000000000003,0.09750000000000003,0.10499999999999998,0.09750000000000003,0.09750000000000003,0.10499999999999998,00,1.0
45,3,10,10,10,3,2,0,0.195,0.205,0.2175,0.09499999999999997,0.11250000000000004,0.11750000000000005,0.09499999999999997,0.11250000000000004,0.11750000000000005,000,0.22209444694548802
45,3,10,10,10,3,2,1,0.055,0.07,0.0725,0.0625,0.075,0.08,0.09499999999999997,0.11250000000000004,0.11750000000000005,001,0.052473179241360246
45,3,10,10,10,3,2,1,0.1725,0.1775,0.1825,0.02,0.02,0.025,0.09499999999999997,0.11250000000000004,0.11750000000000005,010,0.17929457375404229
45,3,10,10,10,3,2,2,0.125,0.15,0.1525,0.0,0.0,0.0025,0.09499999999999997,0.11250000000000004,0.11750000000000005,011,0.14576466010961
45,3,10,10,10,3,2,1,0.1,0.1025,0.1075,0.01,0.0125,0.02,0.09499999999999997,0.11250000000000004,0.11750000000000005,100,0.10161912486197333
45,3,10,10,10,3,2,2,0.1225,0.125,0.1275,0.0,0.0,0.0025,0.09499999999999997,0.11250000000000004,0.11750000000000005,101,0.11634541324042519
45,3,10,10,10,3,2,2,0.1125,0.115,0.115,0.0,0.0,0.0,0.09499999999999997,0.11250000000000004,0.11750000000000005,110,0.11690352750930755
45,3,10,10,10,3,2,3,0.065,0.0675,0.0825,0.0,0.0,0.0,0.09499999999999997,0.11250000000000004,0.11750000000000005,111,0.06550507433779365
46,2,3,1,0,1,1,0,0.035,0.04,0.04,0.06999999999999995,0.09999999999999998,0.10499999999999998,0.06999999999999995,0.09999999999999998,0.10499999999999998,00,0.040570094451990106
46,2,3,1,0,1,1,2,0.8425,0.8625,0.865,0.0,0.0,0.0025,0.06999999999999995,0.09999999999999998,0.10499999999999998,11,0.9594299055480099
47,5,7,6,4,4,8,0,0.045,0.05,0.05,0.15249999999999997,0.15249999999999997,0.15500000000000003,0.15249999999999997,0.15249999999999997,0.15500000000000003,00000,0.0552302830475498
47,5,7,6,4,4,8,1,0.0125,0.015,0.0225,0.0675,0.07,0.0725,0.15249999999999997,0.15249999999999997,0.15500000000000003,00001,0.01100867468371705
47,5,7,6,4,4,8,1,0.03,0.0325,0.035,0.015,0.0175,0.0175,0.15249999999999997,0.15249999999999997,0.15500000000000003,00010,0.02961256295418799
47,5,7,6,4,4,8,2,0.0075,0.0075,0.0075,0.0025,0.0025,0.0025,0.15249999999999997,0.15249999999999997,0.15500000000000003,00011,0.006548639666336492
47,5,7,6,4,4,8,1,0.02,0.0325,0.0375,0.0075,0.0125,0.015,0.15249999999999997,0.15249999999999997,0.15500000000000003,00100,0.03202768641573058
47,5,7,6,4,4,8,2,0.0025,0.0075,0.0075,0.0,0.0,0.0,0.15249999999999997,0.15249999999999997,0.15500000000000003,00101,0.006209096284182348
47,5,7,6,4,4,8,2,0.0475,0.055,0.065,0.0,0.0,0.0,0.15249999999999997,0.15249999999999997,0.15500000000000003,00110,0.05984755385285073
47,5,7,6,4,4,8,3,0.0125,0.015,0.0175,0.0,0.0,0.0,0.15249999999999997,0.15249999999999997,0.15500000000000003,00111,0.01036243322996612
47,5,7,6,4,4,8,1,0.0625,0.0675,0.0725,0.01,0.01,0.02,0.15249999999999997,0.15249999999999997,0.15500000000000003,01000,0.07787759817479417
47,5,7,6,4,4,8,2,0.0125,0.0175,0.0175,0.0025,0.0025,0.0025,0.15249999999999997,0.15249999999999997,0.15500000000000003,01001,0.011952449262832301
47,5,7,6,4,4,8,2,0.035,0.0425,0.0475,0.0,0.0,0.0,0.15249999999999997,0.15249999999999997,0.15500000000000003,01010,0.041640683630859245
47,5,7,6,4,4,8,3,0.005,0.005,0.01,0.0,0.0,0.0,0.15249999999999997,0.15249999999999997,0.15500000000000003,01011,0.007241864859567042
47,5,7,6,4,4,8,2,0.035,0.035,0.0375,0.0,0.0,0.0,0.15249999999999997,0.15249999999999997,0.15500000000000003,01100,0.04120929608230393
47,5,7,6,4,4,8,3,0.015,0.0175,0.0225,0.0,0.0,0.0,0.15249999999999997,0.15249999999999997,0.15500000000000003,01101,0.007769407714215827
47,5,7,6,4,4,8,3,0.0575,0.0625,0.08,0.0,0.0,0.0,0.15249999999999997,0.15249999999999997,0.15500000000000003,01110,0.07705437312777588
47,5,7,6,4,4,8,4,0.015,0.02,0.025,0.0,0.0,0.0,0.15249999999999997,0.15249999999999997,0.15500000000000003,01111,0.012959493117594983
47,5,7,6,4,4,8,1,0.04,0.0475,0.0525,0.0275,0.0275,0.03,0.15249999999999997,0.15249999999999997,0.15500000000000003,10000,0.0588950285338427
47,5,7,6,4,4,8,2,0.005,0.015,0.02,0.0025,0.0025,0.005,0.15249999999999997,0.15249999999999997,0.15500000000000003,10001,0.010323659464919147
47,5,7,6,4,4,8,2,0.03,0.03,0.03,0.0,0.0,0.0,0.15249999999999997,0.15249999999999997,0.15500000000000003,10010,0.03157747242840691
47,5,7,6,4,4,8,3,0.005,0.0075,0.0075,0.0,0.0,0.0,0.15249999999999997,0.15249999999999997,0.15500000000000003,10011,0.006141150303379907
47,5,7,6,4,4,8,2,0.03,0.0375,0.04,0.0025,0.0025,0.0025,0.15249999999999997,0.15249999999999997,0.15500000000000003,10100,0.034152848785936114
47,5,7,6,4,4,8,3,0.005,0.0075,0.01,0.0,0.0,0.0,0.15249999999999997,0.15249999999999997,0.15500000000000003,10101,0.0058227350216465855
47,5,7,6,4,4,8,3,0.06,0.0725,0.075,0.0,0.0,0.0,0.15249999999999997,0.15249999999999997,0.15500000000000003,10110,0.06381867333197921
47,5,7,6,4,4,8,4,0.0125,0.0125,0.015,0.0,0.0,0.0,0.15249999999999997,0.15249999999999997,0.15500000000000003,10111,0.00971763041125778
47,5,7,6,4,4,8,2,0.075,0.0775,0.0825,0.0,0.0,0.0025,0.15249999999999997,0.15249999999999997,0.15500000000000003,11000,0.08304508167562463
47,5,7,6,4,4,8,3,0.01,0.0125,0.02,0.0,0.0,0.0,0.15249999999999997,0.15249999999999997,0.15500000000000003,11001,0.011208707633418896
47,5,7,6,4,4,8,3,0.04,0.04,0.045,0.0,0.0,0.0,0.15249999999999997,0.15249999999999997,0.15500000000000003,11010,0.04440370599760978
47,5,7,6,4,4,8,4,0.0075,0.0075,0.0125,0.0,0.0,0.0,0.15249999999999997,0.15249999999999997,0.15500000000000003,11011,0.006791239531468404
47,5,7,6,4,4,8,3,0.0275,0.0325,0.045,0.0,0.0,0.0,0.15249999999999997,0.15249999999999997,0.15500000000000003,11100,0.04394369419648545
47,5,7,6,4,4,8,4,0.005,0.0075,0.01,0.0,0.0,0.0,0.15249999999999997,0.15249999999999997,0.15500000000000003,11101,0.007285956011064339
47,5,7,6,4,4,8,4,0.0775,0.08,0.1025,0.0,0.0,0.0,0.15249999999999997,0.15249999999999997,0.15500000000000003,11110,0.08216723242411578
47,5,7,6,4,4,8,5,0.015,0.02,0.03,0.0,0.0,0.0,0.15249999999999997,0.15249999999999997,0.15500000000000003,11111,0.012153088144379645
48,4,6,6,5,5,2,0,0.005,0.0075,0.0125,0.12250000000000005,0.12749999999999995,0.13749999999999996,0.12250000000000005,0.12749999999999995,0.13749999999999996,0000,0.005750812442457478
48,4,6,6,5,5,2,1,0.0025,0.0025,0.0075,0.065,0.0775,0.0825,0.12250000000000005,0.12749999999999995,0.13749999999999996,0001,0.0023265561312724075
48,4,6,6,5,5,2,1,0.1975,0.1975,0.2,0.015,0.015,0.025,0.12250000000000005,0.12749999999999995,0.13749999999999996,0010,0.23340367465016681
48,4,6,6,5,5,2,2,0.0975,0.0975,0.1125,0.0,0.0,0.0,0.12250000000000005,0.12749999999999995,0.13749999999999996,0011,0.09442609296553689
48,4,6,6,5,5,2,1,0.015,0.02,0.0275,0.0075,0.0125,0.015,0.12250000000000005,0.12749999999999995,0.13749999999999996,0100,0.008594433304027106
48,4,6,6,5,5,2,2,0.005,0.0075,0.01,0.0,0.0,0.0,0.12250000000000005,0.12749999999999995,0.13749999999999996,0101,0.0044120846265048525
48,4,6,6,5,5,2,2,0.32,0.3225,0.3375,0.0,0.0,0.0,0.12250000000000005,0.12749999999999995,0.13749999999999996,0110,0.3488154647308398
48,4,6,6,5,5,2,3,0.1775,0.1875,0.2075,0.0,0.0,0.0,0.12250000000000005,0.12749999999999995,0.13749999999999996,0111,0.1790697879643734
48,4,6,6,5,5,2,1,0.0,0.0025,0.0025,0.02,0.0225,0.025,0.12250000000000005,0.12749999999999995,0.13749999999999996,1000,0.0008080602907970753
48,4,6,6,5,5,2,2,0.0,0.0,0.0,0.0,0.0025,0.0025,0.12250000000000005,0.12749999999999995,0.13749999999999996,1001,0.0003269099179990516
48,4,6,6,5,5,2,2,0.03,0.0375,0.045,0.0,0.0,0.0,0.12250000000000005,0.12749999999999995,0.13749999999999996,1010,0.03279610369805837
48,4,6,6,5,5,2,3,0.005,0.01,0.015,0.0,0.0,0.0,0.12250000000000005,0.12749999999999995,0.13749999999999996,1011,0.013268034195870516
48,4,6,6,5,5,2,2,0.0025,0.0025,0.0025,0.0,0.0,0.0,0.12250000000000005,0.12749999999999995,0.13749999999999996,1100,0.0012076241999505212
48,4,6,6,5,5,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.12250000000000005,0.12749999999999995,0.13749999999999996,1101,0.0006199524714096391
48,4,6,6,5,5,2,3,0.0475,0.0575,0.0625,0.0,0.0,0.0,0.12250000000000005,0.12749999999999995,0.13749999999999996,1110,0.04901288795022346
48,4,6,6,5,5,2,4,0.0225,0.0275,0.0275,0.0,0.0,0.0,0.12250000000000005,0.12749999999999995,0.13749999999999996,1111,0.02516152046051223
49,2,11,1,5,2,6,0,0.195,0.2025,0.2025,0.08999999999999997,0.08999999999999997,0.10750000000000004,0.08999999999999997,0.08999999999999997,0.10750000000000004,00,0.1635976328673627
49,2,11,1,5,2,6,1,0.415,0.42,0.425,0.075,0.075,0.0825,0.08999999999999997,0.08999999999999997,0.10750000000000004,01,0.4808889624863631
49,2,11,1,5,2,6,1,0.27,0.2725,0.275,0.015,0.0175,0.0225,0.08999999999999997,0.08999999999999997,0.10750000000000004,10,0.2822978015397251
49,2,11,1,5,2,6,2,0.0925,0.1025,0.1175,0.0,0.0,0.0,0.08999999999999997,0.08999999999999997,0.10750000000000004,11,0.07321560310654927
50,2,9,5,1,2,4,0,0.54,0.5675,0.575,0.09250000000000003,0.09499999999999997,0.10250000000000004,0.09250000000000003,0.09499999999999997,0.10250000000000004,00,0.603594974224513
50,2,9,5,1,2,4,1,0.0525,0.0575,0.075,0.0725,0.0725,0.075,0.09250000000000003,0.09499999999999997,0.10250000000000004,01,0.015131857684120143
50,2,9,5,1,2,4,1,0.09,0.11,0.12,0.0175,0.0225,0.0225,0.09250000000000003,0.09499999999999997,0.10250000000000004,10,0.07832157870448399
50,2,9,5,1,2,4,2,0.26,0.2675,0.285,0.0025,0.0025,0.005,0.09250000000000003,0.09499999999999997,0.10250000000000004,11,0.3029515893868829
51,5,10,9,12,12,6,0,0.05,0.055,0.0575,0.14500000000000002,0.15500000000000003,0.15500000000000003,0.14500000000000002,0.15500000000000003,0.15500000000000003,00000,0.045456029014044504
51,5,10,9,12,12,6,1,0.05,0.0675,0.0825,0.0675,0.0725,0.0725,0.14500000000000002,0.15500000000000003,0.15500000000000003,00001,0.07299680754203641
51,5,10,9,12,12,6,1,0.015,0.0225,0.0275,0.015,0.015,0.02,0.14500000000000002,0.15500000000000003,0.15500000000000003,00010,0.015588939275665686
51,5,10,9,12,12,6,2,0.0125,0.015,0.02,0.0025,0.0025,0.0025,0.14500000000000002,0.15500000000000003,0.15500000000000003,00011,0.019010864187673275
51,5,10,9,12,12,6,1,0.01,0.0125,0.0125,0.0075,0.01,0.0125,0.14500000000000002,0.15500000000000003,0.15500000000000003,00100,0.00773545809250444
51,5,10,9,12,12,6,2,0.0025,0.0025,0.0075,0.0,0.0,0.0,0.14500000000000002,0.15500000000000003,0.15500000000000003,00101,0.0007250280291154582
51,5,10,9,12,12,6,2,0.0475,0.05,0.055,0.0,0.0,0.0025,0.14500000000000002,0.15500000000000003,0.15500000000000003,00110,0.07213332292593792
51,5,10,9,12,12,6,3,0.0325,0.035,0.04,0.0,0.0,0.0,0.14500000000000002,0.15500000000000003,0.15500000000000003,00111,0.0339213640958804
51,5,10,9,12,12,6,1,0.04,0.0425,0.0425,0.01,0.015,0.015,0.14500000000000002,0.15500000000000003,0.15500000000000003,01000,0.04519768795845434
51,5,10,9,12,12,6,2,0.05,0.055,0.06,0.0,0.0,0.0025,0.14500000000000002,0.15500000000000003,0.15500000000000003,01001,0.07096912588061956
51,5,10,9,12,12,6,2,0.01,0.0125,0.015,0.0,0.0,0.0,0.14500000000000002,0.15500000000000003,0.15500000000000003,01010,0.00753240336078573
51,5,10,9,12,12,6,3,0.005,0.0075,0.0075,0.0,0.0,0.0,0.14500000000000002,0.15500000000000003,0.15500000000000003,01011,0.006435397509787355
51,5,10,9,12,12,6,2,0.005,0.005,0.005,0.0,0.0,0.0,0.14500000000000002,0.15500000000000003,0.15500000000000003,01100,0.0022576901414765676
51,5,10,9,12,12,6,3,0.005,0.005,0.0075,0.0,0.0,0.0,0.14500000000000002,0.15500000000000003,0.15500000000000003,01101,0.0017374183077159288
51,5,10,9,12,12,6,3,0.05,0.0625,0.065,0.0,0.0,0.0,0.14500000000000002,0.15500000000000003,0.15500000000000003,01110,0.056231297884540975
51,5,10,9,12,12,6,4,0.0425,0.045,0.06,0.0,0.0,0.0,0.14500000000000002,0.15500000000000003,0.15500000000000003,01111,0.04781819939290695
51,5,10,9,12,12,6,1,0.0125,0.015,0.0225,0.025,0.0275,0.03,0.14500000000000002,0.15500000000000003,0.15500000000000003,10000,0.012386025990790769
51,5,10,9,12,12,6,2,0.0075,0.01,0.0125,0.0,0.0,0.0,0.14500000000000002,0.15500000000000003,0.15500000000000003,10001,0.005814571167193225
51,5,10,9,12,12,6,2,0.0625,0.0675,0.0725,0.0,0.0,0.0025,0.14500000000000002,0.15500000000000003,0.15500000000000003,10010,0.07723851878355373
51,5,10,9,12,12,6,3,0.0425,0.05,0.055,0.0,0.0,0.0,0.14500000000000002,0.15500000000000003,0.15500000000000003,10011,0.049118015460914745
51,5,10,9,12,12,6,2,0.02,0.025,0.0325,0.0,0.0,0.0,0.14500000000000002,0.15500000000000003,0.15500000000000003,10100,0.03343325645496257
51,5,10,9,12,12,6,3,0.0575,0.0575,0.0675,0.0,0.0,0.0,0.14500000000000002,0.15500000000000003,0.15500000000000003,10101,0.06386995424685062
51,5,10,9,12,12,6,3,0.01,0.0125,0.0125,0.0,0.0,0.0,0.14500000000000002,0.15500000000000003,0.15500000000000003,10110,0.003949447179897565
51,5,10,9,12,12,6,4,0.0125,0.0175,0.0225,0.0,0.0,0.0,0.14500000000000002,0.15500000000000003,0.15500000000000003,10111,0.014568932427246144
51,5,10,9,12,12,6,2,0.0075,0.0075,0.01,0.0,0.0,0.0025,0.14500000000000002,0.15500000000000003,0.15500000000000003,11000,0.003429431722999393
51,5,10,9,12,12,6,3,0.0025,0.0075,0.01,0.0,0.0,0.0,0.14500000000000002,0.15500000000000003,0.15500000000000003,11001,0.002404029176652168
51,5,10,9,12,12,6,3,0.0675,0.07,0.075,0.0,0.0,0.0,0.14500000000000002,0.15500000000000003,0.15500000000000003,11010,0.07888967915194979
51,5,10,9,12,12,6,4,0.045,0.0575,0.0675,0.0,0.0,0.0,0.14500000000000002,0.15500000000000003,0.15500000000000003,11011,0.05083973187761612
51,5,10,9,12,12,6,3,0.0325,0.0375,0.0375,0.0,0.0,0.0,0.14500000000000002,0.15500000000000003,0.15500000000000003,11100,0.03911170423908454
51,5,10,9,12,12,6,4,0.0325,0.04,0.0475,0.0,0.0,0.0,0.14500000000000002,0.15500000000000003,0.15500000000000003,11101,0.05164563073093724
51,5,10,9,12,12,6,4,0.0075,0.01,0.01,0.0,0.0,0.0,0.14500000000000002,0.15500000000000003,0.15500000000000003,11110,0.006645571253753829
51,5,10,9,12,12,6,5,0.0025,0.005,0.005,0.0,0.0,0.0,0.14500000000000002,0.15500000000000003,0.15500000000000003,11111,0.0009084665364521768
52,5,3,0,3,5,1,0,0.0,0.0,0.0,0.14,0.14749999999999996,0.15249999999999997,0.14,0.14749999999999996,0.15249999999999997,00000,7.471740928272305e-09
52,5,3,0,3,5,1,1,0.0025,0.005,0.005,0.0625,0.075,0.075,0.14,0.14749999999999996,0.15249999999999997,00001,0.00058725648770442
52,5,3,0,3,5,1,1,0.005,0.005,0.005,0.0125,0.015,0.0175,0.14,0.14749999999999996,0.15249999999999997,00010,6.587243974077921e-07
52,5,3,0,3,5,1,2,0.065,0.07,0.0725,0.0,0.0,0.0025,0.14,0.14749999999999996,0.15249999999999997,00011,0.05177376727867354
52,5,3,0,3,5,1,1,0.0025,0.0025,0.0025,0.005,0.0075,0.01,0.14,0.14749999999999996,0.15249999999999997,00100,1.3522306005353396e-07
52,5,3,0,3,5,1,2,0.0225,0.0325,0.0375,0.0,0.0,0.0,0.14,0.14749999999999996,0.15249999999999997,00101,0.010628128044857727
52,5,3,0,3,5,1,2,0.055,0.0625,0.065,0.0,0.0,0.0,0.14,0.14749999999999996,0.15249999999999997,00110,1.1921549422618781e-05
52,5,3,0,3,5,1,3,0.7775,0.78,0.785,0.0,0.0,0.0,0.14,0.14749999999999996,0.15249999999999997,00111,0.9369981252201435
53,3,7,3,1,4,5,0,0.07,0.0725,0.075,0.09999999999999998,0.11750000000000005,0.125,0.09999999999999998,0.11750000000000005,0.125,000,0.07437237811446935
53,3,7,3,1,4,5,1,0.0475,0.0575,0.065,0.07,0.075,0.075,0.09999999999999998,0.11750000000000005,0.125,001,0.0431190625336028
53,3,7,3,1,4,5,1,0.25,0.25,0.2525,0.0225,0.025,0.03,0.09999999999999998,0.11750000000000005,0.125,010,0.27660430978434614
53,3,7,3,1,4,5,2,0.1,0.1325,0.135,0.0,0.0025,0.0025,0.09999999999999998,0.11750000000000005,0.125,011,0.11354610044012795
53,3,7,3,1,4,5,1,0.0375,0.04,0.04,0.01,0.015,0.0175,0.09999999999999998,0.11750000000000005,0.125,100,0.03628249381577588
53,3,7,3,1,4,5,2,0.08,0.09,0.095,0.0,0.0,0.0,0.09999999999999998,0.11750000000000005,0.125,101,0.08838607508550546
53,3,7,3,1,4,5,2,0.135,0.1425,0.145,0.0,0.0,0.0,0.09999999999999998,0.11750000000000005,0.125,110,0.13494114903413293
53,3,7,3,1,4,5,3,0.2275,0.2325,0.2475,0.0,0.0,0.0,0.09999999999999998,0.11750000000000005,0.125,111,0.2327484311920393
54,3,10,7,6,8,3,0,0.0025,0.0025,0.005,0.10499999999999998,0.11499999999999999,0.13,0.10499999999999998,0.11499999999999999,0.13,000,0.001907280064334199
54,3,10,7,6,8,3,1,0.015,0.0175,0.0275,0.0675,0.08,0.1,0.10499999999999998,0.11499999999999999,0.13,001,0.018040094656375315
54,3,10,7,6,8,3,1,0.0125,0.0175,0.0225,0.015,0.02,0.02,0.10499999999999998,0.11499999999999999,0.13,010,0.011021122742136777
54,3,10,7,6,8,3,2,0.075,0.0825,0.0925,0.0,0.0,0.0025,0.10499999999999998,0.11499999999999999,0.13,011,0.08753527110585692
54,3,10,7,6,8,3,1,0.0325,0.035,0.045,0.0125,0.015,0.015,0.10499999999999998,0.11499999999999999,0.13,100,0.014187398504714361
54,3,10,7,6,8,3,2,0.125,0.125,0.1275,0.0,0.0025,0.0025,0.10499999999999998,0.11499999999999999,0.13,101,0.13419214972086965
54,3,10,7,6,8,3,2,0.125,0.135,0.14,0.0,0.0,0.0,0.10499999999999998,0.11499999999999999,0.13,110,0.08198117478182103
54,3,10,7,6,8,3,3,0.5525,0.5625,0.58,0.0,0.0,0.0,0.10499999999999998,0.11499999999999999,0.13,111,0.6511355084238917
55,2,6,2,0,2,3,0,0.055,0.0675,0.0825,0.08750000000000002,0.09499999999999997,0.09750000000000003,0.08750000000000002,0.09499999999999997,0.09750000000000003,00,0.04480371927403008
55,2,6,2,0,2,3,1,0.3025,0.3125,0.315,0.0725,0.075,0.0775,0.08750000000000002,0.09499999999999997,0.09750000000000003,01,0.3134217530818634
55,2,6,2,0,2,3,1,0.1075,0.11,0.1325,0.015,0.0175,0.02,0.08750000000000002,0.09499999999999997,0.09750000000000003,10,0.08026756328824967
55,2,6,2,0,2,3,2,0.4975,0.5,0.5025,0.0,0.0,0.005,0.08750000000000002,0.09499999999999997,0.09750000000000003,11,0.5615069643558569
56,4,10,7,9,8,6,0,0.01,0.015,0.015,0.10750000000000004,0.11250000000000004,0.13749999999999996,0.10750000000000004,0.11250000000000004,0.13749999999999996,0000,0.009741066560374823
56,4,10,7,9,8,6,1,0.0,0.0025,0.0025,0.0625,0.0625,0.065,0.10750000000000004,0.11250000000000004,0.13749999999999996,0001,4.012164661545343e-05
56,4,10,7,9,8,6,1,0.055,0.07,0.0725,0.0175,0.0225,0.0275,0.10750000000000004,0.11250000000000004,0.13749999999999996,0010,0.06061164352326868
56,4,10,7,9,8,6,2,0.0725,0.0725,0.0925,0.0,0.0,0.0025,0.10750000000000004,0.11250000000000004,0.13749999999999996,0011,0.08690704401503424
56,4,10,7,9,8,6,1,0.005,0.0075,0.01,0.0075,0.01,0.0125,0.10750000000000004,0.11250000000000004,0.13749999999999996,0100,0.0015927178148029987
56,4,10,7,9,8,6,2,0.06,0.0625,0.065,0.0,0.0,0.0,0.10750000000000004,0.11250000000000004,0.13749999999999996,0101,0.05731394785584271
56,4,10,7,9,8,6,2,0.0625,0.0675,0.07,0.0,0.0,0.0,0.10750000000000004,0.11250000000000004,0.13749999999999996,0110,0.04478994201588954
56,4,10,7,9,8,6,3,0.2725,0.2775,0.3075,0.0,0.0,0.0,0.10750000000000004,0.11250000000000004,0.13749999999999996,0111,0.32974140871415303
56,4,10,7,9,8,6,1,0.0325,0.035,0.0375,0.015,0.015,0.0175,0.10750000000000004,0.11250000000000004,0.13749999999999996,1000,0.03145875833124
56,4,10,7,9,8,6,2,0.0025,0.0025,0.005,0.0,0.0,0.0,0.10750000000000004,0.11250000000000004,0.13749999999999996,1001,0.00042837780334657554
56,4,10,7,9,8,6,2,0.135,0.14,0.1525,0.0,0.0,0.0,0.10750000000000004,0.11250000000000004,0.13749999999999996,1010,0.15383808890809614
56,4,10,7,9,8,6,3,0.045,0.05,0.0575,0.0,0.0,0.0,0.10750000000000004,0.11250000000000004,0.13749999999999996,1011,0.03365222671226419
56,4,10,7,9,8,6,2,0.0,0.005,0.005,0.0,0.0,0.0,0.10750000000000004,0.11250000000000004,0.13749999999999996,1100,0.0009333019150844988
56,4,10,7,9,8,6,3,0.0125,0.015,0.0225,0.0,0.0,0.0,0.10750000000000004,0.11250000000000004,0.13749999999999996,1101,0.01476637876989963
56,4,10,7,9,8,6,3,0.065,0.065,0.075,0.0,0.0,0.0,0.10750000000000004,0.11250000000000004,0.13749999999999996,1110,0.07960128392579645
56,4,10,7,9,8,6,4,0.0825,0.0925,0.095,0.0,0.0,0.0,0.10750000000000004,0.11250000000000004,0.13749999999999996,1111,0.09458369148829078
57,5,10,6,11,12,8,0,0.015,0.025,0.0275,0.15000000000000002,0.15500000000000003,0.17000000000000004,0.15000000000000002,0.15500000000000003,0.17000000000000004,00000,0.014467976928078214
57,5,10,6,11,12,8,1,0.0025,0.0025,0.005,0.065,0.065,0.07,0.15000000000000002,0.15500000000000003,0.17000000000000004,00001,0.0007146435165858999
57,5,10,6,11,12,8,1,0.175,0.18,0.1925,0.0125,0.015,0.0175,0.15000000000000002,0.15500000000000003,0.17000000000000004,00010,0.20804701800216288
57,5,10,6,11,12,8,2,0.035,0.0375,0.04,0.0,0.0,0.0,0.15000000000000002,0.15500000000000003,0.17000000000000004,00011,0.029016351995439445
57,5,10,6,11,12,8,1,0.015,0.015,0.0175,0.01,0.01,0.0125,0.15000000000000002,0.15500000000000003,0.17000000000000004,00100,0.015579718547401464
57,5,10,6,11,12,8,2,0.0,0.0,0.0,0.0,0.0,0.0025,0.15000000000000002,0.15500000000000003,0.17000000000000004,00101,0.0007695578245307909
57,5,10,6,11,12,8,2,0.1575,0.16,0.1625,0.0,0.0,0.0,0.15000000000000002,0.15500000000000003,0.17000000000000004,00110,0.17678356096719638
57,5,10,6,11,12,8,3,0.0275,0.0375,0.045,0.0,0.0,0.0,0.15000000000000002,0.15500000000000003,0.17000000000000004,00111,0.024656032474246123
57,5,10,6,11,12,8,1,0.0025,0.005,0.0075,0.015,0.02,0.0275,0.15000000000000002,0.15500000000000003,0.17000000000000004,01000,0.005833226800991872
57,5,10,6,11,12,8,2,0.0,0.0,0.0025,0.0,0.0025,0.0025,0.15000000000000002,0.15500000000000003,0.17000000000000004,01001,0.0002881313493121301
